date,store_nbr,station_nbr,item_nbr,units
2012-01-08,31,17,9,113
2012-01-08,31,17,45,110
2012-01-08,32,13,9,48
2012-01-08,32,13,19,1
2012-01-08,32,13,45,42
2012-01-08,32,13,51,1
2012-01-08,32,13,58,2
2012-01-08,33,3,9,273
2012-01-08,33,3,44,233
2012-01-08,34,17,9,90
2012-01-08,34,17,45,123
2012-01-08,34,17,52,2
2012-01-08,36,18,9,66
2012-01-08,36,18,30,2
2012-01-08,36,18,44,98
2012-01-08,37,13,5,71
2012-01-08,37,13,45,80
2012-01-08,38,14,9,205
2012-01-08,38,14,45,144
2012-01-08,39,8,36,14
2012-01-08,40,13,5,102
2012-01-08,40,13,45,93
2012-01-08,40,13,51,5
2012-01-08,40,13,55,2
2012-01-08,41,12,16,83
2012-01-08,41,12,61,1
2012-01-08,41,12,68,110
2012-01-08,41,12,86,1
2012-01-08,42,14,5,108
2012-01-08,42,14,45,101
2012-01-08,42,14,82,4
2012-01-08,43,11,16,99
2012-01-08,43,11,37,22
2012-01-08,44,12,5,55
2012-01-08,44,12,62,5
2012-01-08,44,12,68,64
2012-01-08,45,16,9,8
2012-01-08,45,16,50,1
2012-01-09,1,1,9,50
2012-01-09,1,1,28,1
2012-01-09,1,1,51,1
2012-01-09,2,14,5,53
2012-01-09,2,14,44,99
2012-01-09,3,7,5,82
2012-01-09,3,7,45,89
2012-01-09,4,9,9,85
2012-01-09,4,9,27,8
2012-01-09,5,12,16,49
2012-01-09,5,12,20,1
2012-01-09,5,12,32,7
2012-01-09,5,12,37,21
2012-01-09,6,14,9,56
2012-01-09,6,14,45,42
2012-01-09,7,6,5,133
2012-01-09,7,6,23,17
2012-01-09,7,6,93,4
2012-01-09,8,4,5,29
2012-01-09,8,4,23,6
2012-01-09,8,4,59,4
2012-01-09,9,17,5,57
2012-01-09,9,17,45,89
2012-01-09,10,12,5,40
2012-01-09,10,12,21,1
2012-01-09,10,12,37,31
2012-01-09,10,12,86,1
2012-01-09,11,10,9,22
2012-01-09,11,10,61,1
2012-01-09,11,10,68,44
2012-01-09,12,11,16,40
2012-01-09,12,11,37,25
2012-01-09,13,6,5,116
2012-01-09,13,6,36,103
2012-01-09,13,6,46,3
2012-01-09,14,16,9,13
2012-01-09,14,16,70,2
2012-01-09,15,13,5,111
2012-01-09,15,13,17,3
2012-01-09,15,13,45,111
2012-01-09,15,13,61,1
2012-01-09,16,2,16,37
2012-01-09,16,2,25,135
2012-01-09,17,20,9,288
2012-01-09,17,20,37,78
2012-01-09,17,20,48,118
2012-01-09,17,20,71,2
2012-01-09,18,17,5,35
2012-01-09,18,17,37,5
2012-01-09,19,15,16,12
2012-01-09,19,15,69,1
2012-01-09,19,15,83,8
2012-01-09,20,7,5,52
2012-01-09,20,7,41,24
2012-01-09,20,7,74,9
2012-01-09,21,3,5,51
2012-01-09,21,3,44,83
2012-01-09,21,3,91,1
2012-01-09,22,10,9,112
2012-01-09,22,10,68,46
2012-01-09,22,10,93,4
2012-01-09,23,17,5,31
2012-01-09,23,17,45,37
2012-01-09,24,9,6,109
2012-01-09,24,9,43,91
2012-01-09,24,9,76,1
2012-01-09,25,13,9,164
2012-01-09,25,13,45,132
2012-01-09,25,13,81,11
2012-01-09,26,17,5,51
2012-01-09,26,17,45,37
2012-01-09,27,10,9,50
2012-01-09,27,10,68,64
2012-01-09,27,10,80,1
2012-01-09,27,10,93,12
2012-01-09,28,7,5,28
2012-01-09,28,7,35,2
2012-01-09,28,7,45,49
2012-01-09,29,3,8,26
2012-01-09,29,3,41,25
2012-01-09,29,3,45,63
2012-01-09,29,3,56,1
2012-01-09,30,19,16,53
2012-01-09,30,19,44,310
2012-01-09,31,17,9,41
2012-01-09,31,17,45,15
2012-01-09,32,13,9,54
2012-01-09,32,13,45,57
2012-01-09,33,3,9,157
2012-01-09,33,3,44,166
2012-01-09,33,3,92,2
2012-01-09,34,17,9,56
2012-01-09,34,17,31,2
2012-01-09,34,17,45,94
2012-01-09,36,18,9,86
2012-01-09,36,18,30,1
2012-01-09,36,18,44,89
2012-01-09,37,13,5,94
2012-01-09,37,13,45,51
2012-01-09,37,13,53,1
2012-01-09,38,14,9,37
2012-01-09,38,14,45,76
2012-01-09,39,8,9,3
2012-01-09,39,8,36,8
2012-01-09,40,13,5,63
2012-01-09,40,13,45,72
2012-01-09,41,12,16,82
2012-01-09,41,12,61,4
2012-01-09,41,12,68,59
2012-01-09,42,14,5,19
2012-01-09,42,14,45,69
2012-01-09,42,14,82,1
2012-01-09,43,11,16,69
2012-01-09,43,11,37,21
2012-01-09,43,11,73,1
2012-01-09,44,12,5,68
2012-01-09,44,12,62,2
2012-01-09,44,12,68,42
2012-01-09,45,16,9,20
2012-01-10,1,1,9,25
2012-01-10,2,14,5,267
2012-01-10,2,14,44,184
2012-01-10,2,14,85,1
2012-01-10,2,14,93,1
2012-01-10,3,7,5,95
2012-01-10,3,7,45,97
2012-01-10,3,7,93,8
2012-01-10,4,9,9,57
2012-01-10,4,9,27,5
2012-01-10,5,12,16,52
2012-01-10,5,12,20,1
2012-01-10,5,12,37,14
2012-01-10,5,12,93,2
2012-01-10,6,14,9,77
2012-01-10,6,14,45,45
2012-01-10,7,6,5,148
2012-01-10,7,6,7,4
2012-01-10,7,6,23,13
2012-01-10,8,4,5,74
2012-01-10,8,4,23,8
2012-01-10,9,17,5,101
2012-01-10,9,17,45,73
2012-01-10,10,12,5,56
2012-01-10,10,12,21,1
2012-01-10,10,12,37,24
2012-01-10,11,10,9,31
2012-01-10,11,10,61,1
2012-01-10,11,10,68,20
2012-01-10,11,10,86,1
2012-01-10,12,11,16,33
2012-01-10,12,11,37,25
2012-01-10,12,11,86,1
2012-01-10,12,11,93,2
2012-01-10,13,6,5,136
2012-01-10,13,6,36,75
2012-01-10,13,6,93,5
2012-01-10,14,16,9,5
2012-01-10,14,16,25,15
2012-01-10,15,13,5,81
2012-01-10,15,13,45,78
2012-01-10,15,13,61,3
2012-01-10,16,2,16,53
2012-01-10,16,2,25,163
2012-01-10,17,20,9,179
2012-01-10,17,20,37,75
2012-01-10,17,20,48,118
2012-01-10,17,20,71,1
2012-01-10,18,17,5,23
2012-01-10,18,17,37,8
2012-01-10,19,15,16,13
2012-01-10,19,15,83,2
2012-01-10,20,7,5,244
2012-01-10,20,7,41,36
2012-01-10,20,7,74,2
2012-01-10,21,3,5,68
2012-01-10,21,3,44,85
2012-01-10,21,3,91,3
2012-01-10,22,10,9,156
2012-01-10,22,10,68,53
2012-01-10,23,17,5,47
2012-01-10,23,17,45,26
2012-01-10,24,9,6,13
2012-01-10,24,9,43,74
2012-01-10,25,13,9,18
2012-01-10,25,13,45,115
2012-01-10,25,13,81,17
2012-01-10,26,17,5,93
2012-01-10,26,17,45,50
2012-01-10,27,10,21,2
2012-01-10,27,10,68,62
2012-01-10,27,10,93,4
2012-01-10,28,7,5,77
2012-01-10,28,7,45,69
2012-01-10,29,3,8,64
2012-01-10,29,3,41,40
2012-01-10,29,3,45,105
2012-01-10,30,19,16,46
2012-01-10,30,19,44,191
2012-01-10,30,19,49,2
2012-01-10,31,17,9,83
2012-01-10,31,17,45,37
2012-01-10,32,13,9,76
2012-01-10,32,13,45,56
2012-01-10,33,3,9,326
2012-01-10,33,3,44,388
2012-01-10,33,3,92,1
2012-01-10,34,17,9,24
2012-01-10,34,17,31,1
2012-01-10,34,17,45,142
2012-01-10,34,17,52,2
2012-01-10,36,18,9,75
2012-01-10,36,18,30,5
2012-01-10,36,18,44,97
2012-01-10,37,13,5,58
2012-01-10,37,13,45,39
2012-01-10,38,14,9,185
2012-01-10,38,14,45,125
2012-01-10,39,8,9,2
2012-01-10,39,8,36,9
2012-01-10,40,13,5,67
2012-01-10,40,13,45,45
2012-01-10,40,13,51,5
2012-01-10,41,12,16,82
2012-01-10,41,12,61,4
2012-01-10,41,12,68,79
2012-01-10,41,12,86,1
2012-01-10,42,14,5,119
2012-01-10,42,14,45,105
2012-01-10,42,14,82,3
2012-01-10,43,11,16,65
2012-01-10,43,11,37,23
2012-01-10,44,12,5,47
2012-01-10,44,12,62,2
2012-01-10,44,12,68,61
2012-01-11,1,1,9,26
2012-01-11,1,1,28,1
2012-01-11,1,1,40,4
2012-01-11,1,1,51,3
2012-01-11,2,14,5,91
2012-01-11,2,14,11,2
2012-01-11,2,14,44,123
2012-01-11,3,7,5,172
2012-01-11,3,7,45,75
2012-01-11,4,9,9,57
2012-01-11,4,9,27,11
2012-01-11,4,9,90,2
2012-01-11,5,12,16,44
2012-01-11,5,12,20,3
2012-01-11,5,12,32,1
2012-01-11,5,12,37,11
2012-01-11,6,14,9,8
2012-01-11,6,14,45,37
2012-01-11,7,6,5,54
2012-01-11,7,6,7,6
2012-01-11,7,6,23,8
2012-01-11,8,4,5,61
2012-01-11,8,4,23,9
2012-01-11,8,4,59,1
2012-01-11,9,17,5,77
2012-01-11,9,17,10,2
2012-01-11,9,17,45,79
2012-01-11,10,12,5,48
2012-01-11,10,12,37,11
2012-01-11,11,10,9,38
2012-01-11,11,10,61,3
2012-01-11,11,10,68,22
2012-01-11,12,11,16,26
2012-01-11,12,11,37,25
2012-01-11,13,6,5,125
2012-01-11,13,6,36,92
2012-01-11,13,6,46,3
2012-01-11,13,6,93,2
2012-01-11,14,16,9,18
2012-01-11,14,16,25,13
2012-01-11,15,13,5,137
2012-01-11,15,13,45,73
2012-01-11,16,2,16,51
2012-01-11,16,2,25,208
2012-01-11,17,20,9,200
2012-01-11,17,20,37,67
2012-01-11,17,20,48,175
2012-01-11,17,20,71,2
2012-01-11,18,17,5,9
2012-01-11,18,17,37,10
2012-01-11,19,15,16,17
2012-01-11,19,15,83,4
2012-01-11,20,7,5,73
2012-01-11,20,7,41,28
2012-01-11,20,7,74,13
2012-01-11,21,3,5,38
2012-01-11,21,3,44,83
2012-01-11,22,10,9,10
2012-01-11,22,10,68,55
2012-01-11,23,17,5,16
2012-01-11,23,17,29,1
2012-01-11,23,17,45,32
2012-01-11,24,9,6,21
2012-01-11,24,9,43,61
2012-01-11,25,13,9,50
2012-01-11,25,13,45,72
2012-01-11,25,13,81,10
2012-01-11,26,17,5,54
2012-01-11,26,17,45,50
2012-01-11,27,10,9,24
2012-01-11,27,10,68,47
2012-01-11,28,7,5,92
2012-01-11,28,7,45,55
2012-01-11,29,3,8,13
2012-01-11,29,3,41,23
2012-01-11,29,3,45,71
2012-01-11,29,3,56,1
2012-01-11,30,19,16,65
2012-01-11,30,19,44,236
2012-01-11,30,19,49,6
2012-01-11,30,19,51,1
2012-01-11,30,19,65,2
2012-01-11,31,17,9,81
2012-01-11,31,17,45,38
2012-01-11,32,13,9,82
2012-01-11,32,13,45,35
2012-01-11,32,13,51,2
2012-01-11,32,13,58,4
2012-01-11,33,3,9,97
2012-01-11,33,3,44,210
2012-01-11,33,3,92,3
2012-01-11,34,17,9,88
2012-01-11,34,17,31,4
2012-01-11,34,17,45,121
2012-01-11,34,17,52,3
2012-01-11,36,18,9,39
2012-01-11,36,18,30,3
2012-01-11,36,18,44,103
2012-01-11,37,13,5,40
2012-01-11,37,13,45,38
2012-01-11,37,13,53,3
2012-01-11,38,14,9,82
2012-01-11,38,14,45,86
2012-01-11,39,8,36,14
2012-01-11,40,13,5,79
2012-01-11,40,13,45,29
2012-01-11,40,13,51,3
2012-01-11,40,13,55,5
2012-01-11,41,12,16,41
2012-01-11,41,12,61,4
2012-01-11,41,12,68,66
2012-01-11,42,14,5,57
2012-01-11,42,14,45,65
2012-01-11,42,14,82,1
2012-01-11,43,11,16,55
2012-01-11,43,11,37,17
2012-01-11,44,12,5,23
2012-01-11,44,12,68,36
2012-01-11,45,16,9,10
2012-01-12,1,1,9,32
2012-01-12,1,1,28,2
2012-01-12,1,1,51,4
2012-01-12,1,1,93,3
2012-01-12,2,14,5,76
2012-01-12,2,14,44,81
2012-01-12,2,14,85,1
2012-01-12,3,7,5,25
2012-01-12,3,7,45,68
2012-01-12,4,9,9,73
2012-01-12,4,9,27,7
2012-01-12,4,9,90,1
2012-01-12,5,12,16,36
2012-01-12,5,12,20,1
2012-01-12,5,12,37,16
2012-01-12,5,12,93,1
2012-01-12,6,14,9,56
2012-01-12,6,14,45,43
2012-01-12,7,6,5,129
2012-01-12,7,6,7,3
2012-01-12,7,6,23,15
2012-01-12,8,4,5,80
2012-01-12,8,4,23,5
2012-01-12,8,4,59,3
2012-01-12,9,17,5,129
2012-01-12,9,17,45,54
2012-01-12,10,12,5,61
2012-01-12,10,12,37,19
2012-01-12,11,10,9,43
2012-01-12,11,10,61,2
2012-01-12,11,10,68,37
2012-01-12,12,11,16,41
2012-01-12,12,11,37,27
2012-01-12,12,11,79,2
2012-01-12,12,11,93,1
2012-01-12,13,6,5,180
2012-01-12,13,6,36,76
2012-01-12,13,6,46,4
2012-01-12,14,16,9,11
2012-01-12,14,16,25,16
2012-01-12,15,13,5,58
2012-01-12,15,13,17,1
2012-01-12,15,13,45,77
2012-01-12,15,13,61,1
2012-01-12,15,13,93,4
2012-01-12,16,2,16,31
2012-01-12,16,2,25,111
2012-01-12,16,2,39,6
2012-01-12,17,20,9,173
2012-01-12,17,20,37,82
2012-01-12,17,20,48,192
2012-01-12,18,17,5,36
2012-01-12,18,17,37,6
2012-01-12,19,15,16,7
2012-01-12,19,15,39,4
2012-01-12,19,15,83,2
2012-01-12,20,7,5,112
2012-01-12,20,7,41,23
2012-01-12,20,7,74,2
2012-01-12,21,3,5,26
2012-01-12,21,3,44,70
2012-01-12,22,10,9,23
2012-01-12,22,10,68,60
2012-01-12,23,17,5,17
2012-01-12,23,17,45,29
2012-01-12,24,9,6,48
2012-01-12,24,9,43,59
2012-01-12,24,9,76,1
2012-01-12,25,13,9,55
2012-01-12,25,13,45,102
2012-01-12,25,13,81,9
2012-01-12,25,13,84,1
2012-01-12,26,17,5,47
2012-01-12,26,17,45,40
2012-01-12,27,10,9,15
2012-01-12,27,10,21,4
2012-01-12,27,10,68,39
2012-01-12,28,7,5,54
2012-01-12,28,7,45,56
2012-01-12,29,3,8,24
2012-01-12,29,3,41,19
2012-01-12,29,3,45,72
2012-01-12,29,3,56,6
2012-01-12,30,19,16,60
2012-01-12,30,19,44,205
2012-01-12,30,19,49,22
2012-01-12,30,19,51,31
2012-01-12,30,19,65,1
2012-01-12,31,17,9,87
2012-01-12,31,17,45,61
2012-01-12,32,13,9,76
2012-01-12,32,13,19,1
2012-01-12,32,13,45,40
2012-01-12,32,13,51,2
2012-01-12,32,13,58,1
2012-01-12,33,3,9,97
2012-01-12,33,3,44,154
2012-01-12,34,17,9,49
2012-01-12,34,17,31,2
2012-01-12,34,17,45,82
2012-01-12,36,18,9,132
2012-01-12,36,18,30,1
2012-01-12,36,18,44,107
2012-01-12,37,13,5,41
2012-01-12,37,13,45,62
2012-01-12,38,14,9,55
2012-01-12,38,14,45,86
2012-01-12,38,14,93,1
2012-01-12,39,8,9,24
2012-01-12,39,8,36,15
2012-01-12,40,13,5,101
2012-01-12,40,13,45,52
2012-01-12,40,13,51,1
2012-01-12,40,13,55,3
2012-01-12,41,12,16,46
2012-01-12,41,12,68,85
2012-01-12,42,14,5,41
2012-01-12,42,14,45,68
2012-01-12,42,14,82,1
2012-01-12,43,11,16,63
2012-01-12,43,11,37,34
2012-01-12,44,12,5,16
2012-01-12,44,12,68,55
2012-01-12,45,16,9,16
2012-01-13,1,1,9,29
2012-01-13,1,1,28,3
2012-01-13,1,1,40,1
2012-01-13,1,1,51,5
2012-01-13,2,14,5,89
2012-01-13,2,14,44,102
2012-01-13,3,7,5,84
2012-01-13,3,7,45,70
2012-01-13,4,9,9,67
2012-01-13,4,9,27,6
2012-01-13,5,12,16,49
2012-01-13,5,12,20,3
2012-01-13,5,12,32,3
2012-01-13,5,12,37,14
2012-01-13,6,14,9,25
2012-01-13,6,14,45,46
2012-01-13,7,6,5,104
2012-01-13,7,6,7,1
2012-01-13,7,6,23,17
2012-01-13,8,4,5,30
2012-01-13,8,4,23,12
2012-01-13,9,17,5,71
2012-01-13,9,17,45,75
2012-01-13,10,12,5,55
2012-01-13,10,12,21,2
2012-01-13,10,12,37,13
2012-01-13,10,12,86,1
2012-01-13,10,12,93,2
2012-01-13,11,10,9,68
2012-01-13,11,10,61,1
2012-01-13,11,10,68,39
2012-01-13,11,10,86,2
2012-01-13,12,11,16,34
2012-01-13,12,11,37,38
2012-01-13,13,6,5,254
2012-01-13,13,6,36,94
2012-01-13,13,6,46,5
2012-01-13,13,6,93,2
2012-01-13,14,16,9,21
2012-01-13,14,16,25,23
2012-01-13,15,13,5,72
2012-01-13,15,13,45,139
2012-01-13,15,13,61,2
2012-01-13,16,2,16,43
2012-01-13,16,2,25,227
2012-01-13,16,2,39,2
2012-01-13,17,20,9,192
2012-01-13,17,20,37,70
2012-01-13,17,20,48,165
2012-01-13,18,17,5,8
2012-01-13,18,17,37,10
2012-01-13,19,15,16,24
2012-01-13,19,15,39,2
2012-01-13,19,15,83,8
2012-01-13,20,7,5,70
2012-01-13,20,7,18,2
2012-01-13,20,7,41,26
2012-01-13,21,3,5,32
2012-01-13,21,3,44,64
2012-01-13,21,3,91,2
2012-01-13,22,10,9,53
2012-01-13,22,10,68,56
2012-01-13,22,10,93,11
2012-01-13,23,17,5,23
2012-01-13,23,17,29,1
2012-01-13,23,17,45,29
2012-01-13,24,9,6,80
2012-01-13,24,9,43,97
2012-01-13,24,9,76,1
2012-01-13,25,13,9,127
2012-01-13,25,13,45,114
2012-01-13,25,13,81,14
2012-01-13,26,17,5,42
2012-01-13,26,17,45,44
2012-01-13,27,10,9,40
2012-01-13,27,10,21,1
2012-01-13,27,10,68,69
2012-01-13,27,10,80,1
2012-01-13,28,7,5,49
2012-01-13,28,7,35,1
2012-01-13,28,7,45,48
2012-01-13,29,3,8,17
2012-01-13,29,3,41,17
2012-01-13,29,3,45,83
2012-01-13,29,3,56,2
2012-01-13,30,19,16,62
2012-01-13,30,19,44,170
2012-01-13,30,19,49,1
2012-01-13,31,17,9,67
2012-01-13,31,17,45,75
2012-01-13,32,13,9,14
2012-01-13,32,13,19,1
2012-01-13,32,13,45,49
2012-01-13,32,13,51,1
2012-01-13,32,13,58,4
2012-01-13,33,3,9,137
2012-01-13,33,3,44,163
2012-01-13,34,17,9,19
2012-01-13,34,17,31,5
2012-01-13,34,17,45,125
2012-01-13,34,17,52,1
2012-01-13,34,17,93,1
2012-01-13,36,18,9,99
2012-01-13,36,18,30,1
2012-01-13,36,18,44,98
2012-01-13,37,13,5,90
2012-01-13,37,13,45,71
2012-01-13,38,14,9,59
2012-01-13,38,14,45,104
2012-01-13,39,8,9,19
2012-01-13,39,8,36,9
2012-01-13,40,13,5,44
2012-01-13,40,13,45,63
2012-01-13,40,13,51,1
2012-01-13,40,13,55,2
2012-01-13,41,12,16,74
2012-01-13,41,12,61,3
2012-01-13,41,12,68,81
2012-01-13,42,14,5,63
2012-01-13,42,14,45,71
2012-01-13,42,14,82,1
2012-01-13,43,11,16,70
2012-01-13,43,11,37,38
2012-01-13,44,12,5,40
2012-01-13,44,12,62,2
2012-01-13,44,12,68,66
2012-01-13,45,16,9,7
2012-01-14,1,1,9,48
2012-01-14,1,1,28,3
2012-01-14,1,1,51,1
2012-01-14,2,14,5,75
2012-01-14,2,14,11,3
2012-01-14,2,14,44,143
2012-01-14,3,7,5,108
2012-01-14,3,7,45,98
2012-01-14,4,9,9,103
2012-01-14,4,9,27,20
2012-01-14,5,12,16,65
2012-01-14,5,12,37,32
2012-01-14,6,14,9,26
2012-01-14,6,14,45,66
2012-01-14,7,6,5,40
2012-01-14,7,6,7,1
2012-01-14,7,6,23,21
2012-01-14,7,6,93,2
2012-01-14,8,4,5,56
2012-01-14,8,4,23,9
2012-01-14,8,4,59,2
2012-01-14,9,17,5,223
2012-01-14,9,17,10,2
2012-01-14,9,17,45,92
2012-01-14,10,12,5,163
2012-01-14,10,12,37,18
2012-01-14,11,10,9,59
2012-01-14,11,10,61,6
2012-01-14,11,10,68,73
2012-01-14,12,11,16,53
2012-01-14,12,11,37,50
2012-01-14,12,11,79,1
2012-01-14,13,6,5,121
2012-01-14,13,6,36,104
2012-01-14,13,6,46,3
2012-01-14,14,16,9,18
2012-01-14,14,16,25,22
2012-01-14,15,13,5,245
2012-01-14,15,13,45,159
2012-01-14,15,13,61,3
2012-01-14,15,13,93,4
2012-01-14,16,2,16,56
2012-01-14,16,2,25,226
2012-01-14,17,20,9,245
2012-01-14,17,20,37,74
2012-01-14,17,20,48,171
2012-01-14,17,20,71,1
2012-01-14,18,17,5,12
2012-01-14,18,17,37,8
2012-01-14,19,15,16,37
2012-01-14,19,15,39,2
2012-01-14,19,15,69,2
2012-01-14,19,15,83,10
2012-01-14,20,7,5,128
2012-01-14,20,7,41,32
2012-01-14,20,7,74,4
2012-01-14,21,3,5,35
2012-01-14,21,3,44,88
2012-01-14,22,10,9,152
2012-01-14,22,10,68,63
2012-01-14,23,17,5,34
2012-01-14,23,17,45,47
2012-01-14,24,9,6,250
2012-01-14,24,9,43,74
2012-01-14,24,9,60,3
2012-01-14,24,9,76,1
2012-01-14,25,13,9,138
2012-01-14,25,13,12,1
2012-01-14,25,13,45,122
2012-01-14,25,13,81,16
2012-01-14,26,17,5,37
2012-01-14,26,17,45,55
2012-01-14,27,10,9,32
2012-01-14,27,10,21,1
2012-01-14,27,10,68,74
2012-01-14,28,7,5,34
2012-01-14,28,7,35,3
2012-01-14,28,7,45,58
2012-01-14,29,3,8,15
2012-01-14,29,3,41,45
2012-01-14,29,3,45,100
2012-01-14,29,3,56,5
2012-01-14,30,19,16,83
2012-01-14,30,19,44,328
2012-01-14,31,17,9,64
2012-01-14,31,17,45,79
2012-01-14,32,13,9,47
2012-01-14,32,13,19,2
2012-01-14,32,13,45,78
2012-01-14,32,13,58,1
2012-01-14,33,3,9,121
2012-01-14,33,3,44,218
2012-01-14,33,3,85,1
2012-01-14,34,17,9,54
2012-01-14,34,17,31,3
2012-01-14,34,17,45,129
2012-01-14,36,18,9,56
2012-01-14,36,18,30,1
2012-01-14,36,18,44,110
2012-01-14,37,13,5,86
2012-01-14,37,13,45,79
2012-01-14,37,13,53,5
2012-01-14,38,14,9,31
2012-01-14,38,14,45,119
2012-01-14,39,8,9,5
2012-01-14,39,8,36,9
2012-01-14,40,13,5,141
2012-01-14,40,13,45,112
2012-01-14,40,13,55,3
2012-01-14,41,12,16,46
2012-01-14,41,12,61,4
2012-01-14,41,12,68,113
2012-01-14,42,14,5,76
2012-01-14,42,14,45,70
2012-01-14,42,14,82,1
2012-01-14,43,11,16,81
2012-01-14,43,11,37,50
2012-01-14,44,12,5,65
2012-01-14,44,12,62,1
2012-01-14,44,12,68,107
2012-01-14,45,16,9,12
2012-01-15,1,1,9,40
2012-01-15,1,1,28,1
2012-01-15,1,1,40,1
2012-01-15,1,1,89,2
2012-01-15,2,14,5,168
2012-01-15,2,14,11,2
2012-01-15,2,14,44,159
2012-01-15,3,7,5,208
2012-01-15,3,7,45,98
2012-01-15,4,9,9,87
2012-01-15,4,9,27,7
2012-01-15,4,9,90,3
2012-01-15,5,12,16,52
2012-01-15,5,12,32,4
2012-01-15,5,12,37,15
2012-01-15,6,14,9,55
2012-01-15,6,14,45,57
2012-01-15,7,6,5,143
2012-01-15,7,6,7,2
2012-01-15,7,6,23,27
2012-01-15,8,4,5,31
2012-01-15,8,4,23,16
2012-01-15,9,17,5,170
2012-01-15,9,17,45,102
2012-01-15,10,12,5,68
2012-01-15,10,12,37,25
2012-01-15,11,10,9,78
2012-01-15,11,10,61,5
2012-01-15,11,10,68,59
2012-01-15,12,11,16,45
2012-01-15,12,11,37,36
2012-01-15,12,11,79,2
2012-01-15,13,6,5,283
2012-01-15,13,6,36,139
2012-01-15,13,6,46,4
2012-01-15,14,16,9,39
2012-01-15,14,16,25,10
2012-01-15,14,16,93,9
2012-01-15,15,13,5,118
2012-01-15,15,13,45,172
2012-01-15,15,13,49,1
2012-01-15,15,13,61,1
2012-01-15,16,2,16,42
2012-01-15,16,2,25,244
2012-01-15,16,2,39,1
2012-01-15,17,20,9,304
2012-01-15,17,20,37,78
2012-01-15,17,20,48,212
2012-01-15,18,17,5,16
2012-01-15,18,17,37,12
2012-01-15,19,15,16,35
2012-01-15,19,15,69,2
2012-01-15,19,15,83,12
2012-01-15,20,7,5,75
2012-01-15,20,7,18,1
2012-01-15,20,7,41,36
2012-01-15,20,7,74,5
2012-01-15,20,7,93,2
2012-01-15,21,3,5,42
2012-01-15,21,3,44,86
2012-01-15,22,10,9,81
2012-01-15,22,10,68,59
2012-01-15,22,10,93,2
2012-01-15,23,17,5,58
2012-01-15,23,17,45,45
2012-01-15,23,17,56,3
2012-01-15,24,9,6,42
2012-01-15,24,9,43,80
2012-01-15,24,9,60,2
2012-01-15,24,9,76,1
2012-01-15,25,13,9,134
2012-01-15,25,13,45,149
2012-01-15,25,13,81,15
2012-01-15,26,17,5,67
2012-01-15,26,17,45,77
2012-01-15,27,10,9,56
2012-01-15,27,10,21,1
2012-01-15,27,10,68,52
2012-01-15,27,10,80,1
2012-01-15,28,7,5,47
2012-01-15,28,7,35,1
2012-01-15,28,7,45,36
2012-01-15,29,3,8,32
2012-01-15,29,3,41,24
2012-01-15,29,3,45,89
2012-01-15,29,3,56,6
2012-01-15,30,19,16,89
2012-01-15,30,19,44,303
2012-01-15,31,17,9,54
2012-01-15,31,17,45,42
2012-01-15,32,13,9,67
2012-01-15,32,13,45,66
2012-01-15,32,13,51,1
2012-01-15,32,13,58,6
2012-01-15,33,3,9,175
2012-01-15,33,3,44,225
2012-01-15,34,17,9,49
2012-01-15,34,17,45,106
2012-01-15,34,17,52,1
2012-01-15,36,18,9,75
2012-01-15,36,18,30,2
2012-01-15,36,18,44,109
2012-01-15,37,13,5,80
2012-01-15,37,13,45,88
2012-01-15,38,14,9,35
2012-01-15,38,14,45,95
2012-01-15,38,14,52,2
2012-01-15,39,8,9,14
2012-01-15,39,8,36,4
2012-01-15,40,13,5,111
2012-01-15,40,13,45,88
2012-01-15,40,13,55,4
2012-01-15,41,12,16,61
2012-01-15,41,12,61,4
2012-01-15,41,12,68,89
2012-01-15,42,14,5,32
2012-01-15,42,14,45,105
2012-01-15,43,11,16,38
2012-01-15,43,11,37,7
2012-01-15,43,11,73,1
2012-01-15,44,12,5,49
2012-01-15,44,12,68,86
2012-01-15,45,16,9,11
2012-01-16,1,1,9,31
2012-01-16,1,1,28,6
2012-01-16,1,1,51,1
2012-01-16,2,14,5,37
2012-01-16,2,14,44,121
2012-01-16,2,14,93,3
2012-01-16,3,7,5,123
2012-01-16,3,7,45,76
2012-01-16,4,9,9,12
2012-01-16,4,9,27,3
2012-01-16,4,9,90,2
2012-01-16,5,12,16,28
2012-01-16,5,12,20,2
2012-01-16,5,12,37,20
2012-01-16,5,12,93,3
2012-01-16,6,14,9,51
2012-01-16,6,14,45,69
2012-01-16,7,6,5,176
2012-01-16,7,6,7,2
2012-01-16,7,6,23,21
2012-01-16,8,4,5,16
2012-01-16,8,4,23,11
2012-01-16,8,4,59,2
2012-01-16,9,17,5,127
2012-01-16,9,17,10,2
2012-01-16,9,17,45,88
2012-01-16,10,12,5,128
2012-01-16,10,12,21,3
2012-01-16,10,12,37,26
2012-01-16,11,10,9,37
2012-01-16,11,10,61,2
2012-01-16,11,10,68,100
2012-01-16,11,10,86,1
2012-01-16,12,11,16,50
2012-01-16,12,11,37,37
2012-01-16,13,6,5,247
2012-01-16,13,6,36,118
2012-01-16,13,6,46,7
2012-01-16,14,16,25,1
2012-01-16,15,13,5,64
2012-01-16,15,13,45,112
2012-01-16,15,13,49,1
2012-01-16,15,13,61,2
2012-01-16,15,13,93,1
2012-01-16,16,2,16,45
